CAV,r,m,v,,
2.854917197,0.71784577,-0.257142857,-0.201876111,3296,76
2.480939823,0.577894411,-0.257142857,-0.219813961,3297,76
2.065749498,0.683072813,-0.257142857,0.056352968,3298,76
0.895682744,0.654774776,-0.257142857,0.327816172,3299,76
1.287560564,0.724959528,-0.257142857,-0.226736799,3300,76
1.449978282,0.746191162,-0.257142857,0.174920113,3301,76
1.983532455,0.620297144,-0.257142857,-0.055581466,3302,76
1.035191586,0.81263724,-0.257142857,-0.071903459,3303,76
0.483560588,0.82151406,-0.257142857,0.582089937,3304,76
0.398684232,0.962065276,-0.257142857,0.590860127,3305,76
1.085832768,0.800677528,-0.257142857,-0.018179249,3306,76
1.21199223,0.744737457,-0.257142857,0.396588657,3307,76
2.570333095,0.703125879,-0.257142857,0.101868898,3308,76
1.552874523,0.717385605,-0.257142857,0.226905614,3309,76
2.635958867,0.692374847,-0.257142857,0.080377185,3310,76
2.358396769,0.635264386,-0.257142857,0.377702251,3311,76
3.181393913,0.597216306,-0.257142857,0.175132282,3312,76
1.499649326,0.735248845,-0.257142857,0.5189383,3313,76
1.318740341,0.787077228,-0.257142857,0.097476041,3314,76
2.313153826,0.71323626,-0.257142857,-0.092718812,3315,76
2.269185778,0.659662159,-0.257142857,0.010079292,3316,76
3.887620805,0.609885483,-0.257142857,0.032832874,3317,76
5.300161793,0.52340035,-0.257142857,0.100955605,3318,76
2.546740141,0.607698532,-0.257142857,0.092996765,3319,76
1.56953871,0.71061952,-0.257142857,-0.046869256,3320,76
2.561773083,0.637119614,-0.257142857,0.117478829,3321,76
4.214964127,0.518495136,-0.257142857,0.063160088,3322,76
3.869793692,0.342286667,-0.257142857,0.141198437,3323,76
1.466927445,0.763031098,-0.257142857,-0.352141716,3324,76
0.922677839,0.859831697,-0.257142857,-0.342470476,3325,76
2.359132569,0.774857633,-0.257142857,-0.625489904,3326,76
0.502570387,0.851771583,-0.257142857,0.670870244,3327,76
2.481962846,0.748759153,-0.257142857,-0.262451064,3328,76
0.659734558,0.820856781,-0.257142857,0.212276275,3329,76
1.617789176,0.749530746,-0.257142857,-0.428875972,3330,76
0.591818517,0.897070858,-0.257142857,0.265224271,3331,76
0.715256779,0.865005725,-0.257142857,0.050777534,3332,76
1.018584265,0.826029073,-0.257142857,0.461935473,3333,76
0.651751642,0.817826148,-0.257142857,0.639063742,3334,76
1.286090986,0.838325506,-0.257142857,0.178617334,3335,76
1.999664999,0.879933102,-0.257142857,0.059119196,3336,76
2.033285298,0.777220025,-0.257142857,0.307286736,3337,76
1.247950113,0.757861329,-0.257142857,0.28315261,3338,76
3.007584969,0.756703758,-0.257142857,0.379741687,3339,76
0.733906532,0.884567089,-0.257142857,0.216410318,3340,76
0.467005713,0.755376142,-0.257142857,0.495600035,3341,76
1.059211129,0.865596036,-0.257142857,0.051455923,3342,76
0.840312843,0.812924351,-0.257142857,0.172814635,3343,76
0.914413439,0.701013502,-0.428571429,0.024039586,3344,77
0.756196559,0.704582916,-0.428571429,0.283230671,3345,77
0.874960592,0.7229819,-0.428571429,-0.082149165,3346,77
0.781824478,0.752566972,-0.428571429,0.0379493,3347,77
0.648852911,0.758919404,-0.428571429,-0.201876111,3348,77
0.707983457,0.767747364,-0.428571429,0.174920113,3349,77
0.510704863,0.841989247,-0.428571429,0.590860127,3350,77
0.351785779,0.862869808,-0.428571429,0.460068738,3351,77
0.548182222,0.82859955,-0.428571429,0.336701259,3352,77
1.414698032,0.759056862,-0.428571429,0.371660406,3353,77
0.989943893,0.71751923,-0.428571429,0.110682522,3354,77
0.623668623,0.734410534,-0.428571429,0.102718597,3355,77
0.406074001,0.762756821,-0.428571429,0.362074807,3356,77
0.776153439,0.880651552,-0.428571429,0.101868898,3357,77
0.811305303,0.843125229,-0.428571429,0.226905614,3358,77
0.986056503,0.793657625,-0.428571429,0.080377185,3359,77
0.67228725,0.750578051,-0.428571429,0.5189383,3360,77
0.520439317,0.711340794,-0.428571429,0.097476041,3361,77
0.772828439,0.730484203,-0.428571429,-0.092718812,3362,77
0.665411406,0.738922,-0.428571429,0.010079292,3363,77
1.004133474,0.774969442,-0.428571429,0.032832874,3364,77
1.659068375,0.805815941,-0.428571429,0.100955605,3365,77
0.807462813,0.749700305,-0.428571429,0.092996765,3366,77
0.803828105,0.711632098,-0.428571429,-0.046869256,3367,77
0.892994478,0.720516873,-0.428571429,0.117478829,3368,77
0.810742772,0.764533654,-0.428571429,0.063160088,3369,77
0.72265061,0.718543336,-0.428571429,-0.352141716,3370,77
0.356482198,0.767118828,-0.428571429,0.624540823,3371,77
0.559006509,0.795411308,-0.428571429,0.071788494,3372,77
0.376185047,0.756802901,-0.428571429,0.433379714,3373,77
0.762313919,0.72015448,-0.428571429,0.247495256,3374,77
0.663959425,0.739087748,-0.428571429,-0.342470476,3375,77
0.431360736,0.763070961,-0.428571429,0.454567478,3376,77
0.600092793,0.789957504,-0.428571429,-0.553437866,3377,77
0.553035078,0.779144737,-0.428571429,0.339330534,3378,77
0.467562492,0.8383704,-0.428571429,0.1505641,3379,77
0.408902511,0.710622464,-0.428571429,0.157032663,3380,77
1.130620109,0.736186897,-0.428571429,0.065617987,3381,77
0.604583144,0.711448517,-0.428571429,0.022450377,3382,77
0.360841684,0.731779676,-0.428571429,0.811120937,3383,77
0.808043407,0.700246756,-0.428571429,0.670870244,3384,77
0.816716491,0.692492425,-0.428571429,-0.262451064,3385,77
0.781865337,0.689812482,-0.428571429,-0.428875972,3386,77
0.505572968,0.690038311,-0.428571429,0.156196007,3387,77
0.460924487,0.776415705,-0.428571429,0.252140096,3388,77
0.65137234,0.820836136,-0.428571429,0.34545599,3389,77
0.414576713,0.855090438,-0.428571429,0.179895561,3390,77
0.49199857,0.88909711,-0.428571429,-0.105241991,3391,77
0.512129739,0.866294822,-0.428571429,0.207138658,3392,77
0.539375961,0.847761921,-0.428571429,0.050777534,3393,77
0.398004916,0.793938736,-0.428571429,0.639063742,3394,77
0.75327276,0.786078398,-0.428571429,0.178617334,3395,77
1.477456359,0.821870658,-0.428571429,0.059119196,3396,77
0.474842129,0.801906185,-0.428571429,0.519130031,3397,77
0.591031653,0.745407466,-0.428571429,0.322513471,3398,77
0.772969447,0.732553838,-0.428571429,0.307286736,3399,77
0.540140669,0.777782728,-0.428571429,0.28315261,3400,77
1.489533215,0.81371101,-0.428571429,0.379741687,3401,77
0.310418231,0.726645941,-0.428571429,0.259064377,3402,77
0.390102681,0.723425448,-0.428571429,0.441218834,3403,77
0.923693396,0.702696183,-0.428571429,0.051455923,3404,77
0.708830755,0.707740185,-0.428571429,0.204091338,3405,77
0.768218929,0.713686173,-0.428571429,0.111110093,3406,77
0.471817289,0.695471697,-0.428571429,0.172814635,3407,77
0.483012082,0.879417506,-0.428571429,0.393224514,3408,77
0.558978601,0.754961579,-0.428571429,0.966678518,3409,77
0.843597443,0.762425464,-0.428571429,0.167269692,3410,77
0.50019602,0.800320378,-0.428571429,0.429095339,3411,77
0.673801273,0.792987067,-0.428571429,0.31984501,3412,77
0.531214513,0.824416267,-0.428571429,-0.149340775,3413,77
0.313237644,0.847733757,-0.428571429,0.536975837,3414,77
0.698667428,0.92809357,-0.6,-0.082149165,3415,78
0.715559819,0.529964608,-0.6,-0.071903459,3416,78
0.625052202,0.709959745,-0.6,-0.018179249,3417,78
1.105760028,0.576434116,-0.6,0.396588657,3418,78
1.501953531,0.62223105,-0.6,0.101868898,3419,78
0.724066903,0.712443084,-0.6,0.226905614,3420,78
0.978146441,0.788266486,-0.6,0.080377185,3421,78
0.838162274,0.733884426,-0.6,0.377702251,3422,78
1.202597362,0.698356656,-0.6,0.175132282,3423,78
1.007558678,0.812158898,-0.6,0.032832874,3424,78
1.708645086,0.775817465,-0.6,0.100955605,3425,78
0.817049525,0.853856846,-0.6,0.092996765,3426,78
0.603827333,0.907141761,-0.6,-0.046869256,3427,78
0.605776802,0.90860066,-0.6,0.117478829,3428,78
0.758913436,0.85619052,-0.6,0.063160088,3429,78
0.913357076,0.88762629,-0.6,0.059119196,3430,78
0.750907292,0.898821707,-0.6,0.307286736,3431,78
1.269594259,0.783786019,-0.6,0.379741687,3432,78
0.95643585,0.938058687,-0.314285714,-0.082149165,3433,79
0.812025154,0.929372266,-0.314285714,0.0379493,3434,79
1.949361675,0.537200312,-0.314285714,-0.071903459,3435,79
0.974837742,0.717473592,-0.314285714,-0.018179249,3436,79
2.336870677,0.65017247,-0.314285714,0.101868898,3437,79
1.124521902,0.730381665,-0.314285714,0.226905614,3438,79
1.589213455,0.803058696,-0.314285714,0.080377185,3439,79
1.110710035,0.755644238,-0.314285714,0.377702251,3440,79
1.560188943,0.725516164,-0.314285714,0.175132282,3441,79
1.108032229,0.889466067,-0.314285714,-0.092718812,3442,79
1.51826388,0.82864714,-0.314285714,0.032832874,3443,79
2.194876267,0.797171707,-0.314285714,0.100955605,3444,79
1.148109779,0.867780977,-0.314285714,0.092996765,3445,79
0.898126492,0.916027456,-0.314285714,-0.046869256,3446,79
0.954723234,0.919204119,-0.314285714,0.117478829,3447,79
1.217685752,0.871391876,-0.314285714,0.063160088,3448,79
1.126066483,0.820227341,-0.314285714,0.141198437,3449,79
0.602543853,0.792198452,-0.314285714,0.473065614,3450,79
0.810914819,0.785232338,-0.314285714,0.461935473,3451,79
1.784392458,0.88644289,-0.314285714,0.059119196,3452,79
1.09542889,0.905272491,-0.314285714,0.307286736,3453,79
0.799311533,0.843564851,-0.314285714,0.28315261,3454,79
2.1709129,0.794445333,-0.314285714,0.379741687,3455,79
1.259849892,0.661560688,-0.428571429,0.024039586,3456,80
1.668254025,0.575626336,-0.428571429,-0.082149165,3457,80
1.685580397,0.471331935,-0.428571429,0.024757839,3458,80
2.113686127,0.502182279,-0.428571429,0.0379493,3459,80
1.004914305,0.561489568,-0.428571429,-0.37610716,3460,80
2.435364984,0.476598328,-0.428571429,0.104353985,3461,80
1.650566228,0.603540182,-0.428571429,-0.152173471,3462,80
0.493332672,0.867965646,-0.428571429,0.371660406,3463,80
0.822391325,0.731289294,-0.428571429,0.101868898,3464,80
1.367340944,0.685473457,-0.428571429,0.080377185,3465,80
0.970673127,0.633617817,-0.428571429,0.175132282,3466,80
1.004742803,0.680389825,-0.428571429,-0.092718812,3467,80
0.977695371,0.629715911,-0.428571429,0.010079292,3468,80
1.573166715,0.601944331,-0.428571429,0.032832874,3469,80
1.824218883,0.551106183,-0.428571429,0.100955605,3470,80
1.281304424,0.583137845,-0.428571429,0.092996765,3471,80
0.713463593,0.669884327,-0.428571429,-0.046869256,3472,80
1.271405135,0.592291901,-0.428571429,0.117478829,3473,80
1.769476995,0.504644473,-0.428571429,0.063160088,3474,80
1.247916097,0.446175679,-0.428571429,0.141198437,3475,80
1.055115953,0.702129405,-0.428571429,-0.262451064,3476,80
1.203599053,0.860990382,-0.428571429,0.059119196,3477,80
0.734783929,0.739178373,-0.428571429,0.28315261,3478,80
1.690666875,0.749319513,-0.428571429,0.379741687,3479,80
0.711788425,0.820504074,-0.428571429,0.051455923,3480,80
1.121205138,0.649133835,-0.257142857,0.024039586,3481,81
1.479665566,0.564512356,-0.257142857,-0.082149165,3482,81
1.882706383,0.458011359,-0.257142857,0.233249123,3483,81
1.109359483,0.451872773,-0.257142857,0.464357724,3484,81
1.754038217,0.474105521,-0.257142857,0.024757839,3485,81
2.224104816,0.4980958,-0.257142857,0.0379493,3486,81
1.271558242,0.550617584,-0.257142857,-0.37610716,3487,81
2.787812427,0.417142913,-0.257142857,0.030260449,3488,81
2.59667475,0.436315672,-0.257142857,-0.015512702,3489,81
3.167269204,0.47911723,-0.257142857,0.104353985,3490,81
1.188473104,0.531673514,-0.257142857,0.138969263,3491,81
2.25827904,0.591538259,-0.257142857,-0.152173471,3492,81
1.68766045,0.655326129,-0.257142857,-0.201876111,3493,81
1.761307499,0.564546026,-0.257142857,-0.219813961,3494,81
1.236682675,0.63082784,-0.257142857,0.056352968,3495,81
1.290492109,0.556754325,-0.257142857,-0.055581466,3496,81
0.776791301,0.74174971,-0.257142857,0.101868898,3497,81
0.515308688,0.732111703,-0.257142857,0.226905614,3498,81
1.293384599,0.686827876,-0.257142857,0.080377185,3499,81
1.079777309,0.647891925,-0.257142857,0.175132282,3500,81
0.942488834,0.62454216,-0.257142857,0.010079292,3501,81
1.604956196,0.604982458,-0.257142857,0.032832874,3502,81
1.653228288,0.565719674,-0.257142857,0.100955605,3503,81
1.172734392,0.581288867,-0.257142857,0.092996765,3504,81
1.245557988,0.582585394,-0.257142857,0.117478829,3505,81
1.689265899,0.509595542,-0.257142857,0.063160088,3506,81
1.554340687,0.480456221,-0.257142857,0.141198437,3507,81
1.307332329,0.74948098,-0.257142857,0.379741687,3508,81
1.42721225,0.598331407,-0.542857143,0.024039586,3509,82
1.034765621,0.582386579,-0.542857143,0.283230671,3510,82
1.6422635,0.570305253,-0.542857143,-0.082149165,3511,82
0.974421225,0.587561389,-0.542857143,0.024757839,3512,82
1.470432441,0.580703276,-0.542857143,0.0379493,3513,82
1.001027451,0.594115101,-0.542857143,-0.396144089,3514,82
0.836428774,0.590747407,-0.542857143,-0.37610716,3515,82
1.013386088,0.616997935,-0.542857143,0.104353985,3516,82
1.4553171,0.623203141,-0.542857143,-0.152173471,3517,82
1.060938424,0.660644013,-0.542857143,-0.201876111,3518,82
1.238079237,0.677684239,-0.542857143,0.056352968,3519,82
0.838833185,0.748555158,-0.542857143,-0.315072859,3520,82
1.217053067,0.685484393,-0.542857143,0.174920113,3521,82
0.920762312,0.585900417,-0.542857143,-0.055581466,3522,82
0.441065886,0.880811578,-0.542857143,0.336701259,3523,82
0.672852568,0.792425313,-0.542857143,0.371660406,3524,82
0.532915786,0.715461812,-0.542857143,0.110682522,3525,82
0.594288249,0.761243428,-0.542857143,0.102718597,3526,82
0.598716219,0.769660054,-0.542857143,0.226905614,3527,82
1.233843972,0.705939629,-0.542857143,0.080377185,3528,82
0.592934211,0.678353336,-0.542857143,0.5189383,3529,82
0.898587944,0.641549091,-0.542857143,-0.092718812,3530,82
0.800552493,0.620563087,-0.542857143,0.010079292,3531,82
1.350585246,0.649542632,-0.542857143,0.032832874,3532,82
2.095861125,0.669729935,-0.542857143,0.100955605,3533,82
0.954484866,0.61030073,-0.542857143,0.092996765,3534,82
0.999534372,0.615541291,-0.542857143,-0.046869256,3535,82
1.525553457,0.576693273,-0.542857143,0.117478829,3536,82
1.201558884,0.600161468,-0.542857143,0.063160088,3537,82
1.115494974,0.648786981,-0.542857143,-0.352141716,3538,82
1.067138288,0.682694612,-0.542857143,-0.435344298,3539,82
0.403434815,0.720504509,-0.542857143,0.624540823,3540,82
0.773492543,0.760658886,-0.542857143,0.071788494,3541,82
0.865157506,0.698014053,-0.542857143,0.316097452,3542,82
0.639816653,0.728371013,-0.542857143,0.247495256,3543,82
0.979133664,0.738919544,-0.542857143,-0.342470476,3544,82
0.865839845,0.813451034,-0.542857143,-0.553437866,3545,82
0.511119288,0.812492528,-0.542857143,0.339330534,3546,82
1.02453569,0.648532397,-0.542857143,-0.625489904,3547,82
1.449364521,0.620694979,-0.542857143,-0.262451064,3548,82
0.521864908,0.676239292,-0.542857143,0.212276275,3549,82
1.133681533,0.635361811,-0.542857143,-0.304722048,3550,82
1.017927956,0.614543452,-0.542857143,-0.428875972,3551,82
0.833630873,0.67762136,-0.542857143,0.156196007,3552,82
0.546327598,0.84781938,-0.542857143,0.34545599,3553,82
0.564746242,0.876277845,-0.542857143,0.179895561,3554,82
0.728487066,0.910935382,-0.542857143,-0.105241991,3555,82
0.565531297,0.922785265,-0.542857143,0.207138658,3556,82
0.463483703,0.846712721,-0.542857143,0.265224271,3557,82
0.33481241,0.869367977,-0.542857143,0.396138751,3558,82
0.504237507,0.834508621,-0.542857143,0.050777534,3559,82
0.795419894,0.771821803,-0.542857143,0.178617334,3560,82
1.490932749,0.822885561,-0.542857143,0.059119196,3561,82
0.756081455,0.686314591,-0.542857143,0.307286736,3562,82
0.645091091,0.719392378,-0.542857143,0.28315261,3563,82
1.75771548,0.754611768,-0.542857143,0.379741687,3564,82
0.514880636,0.829249632,-0.542857143,0.216410318,3565,82
0.97497913,0.724064222,-0.542857143,0.051455923,3566,82
0.995174686,0.703338044,-0.542857143,0.204091338,3567,82
0.93727258,0.705940866,-0.542857143,0.111110093,3568,82
0.829579776,0.671709933,-0.542857143,0.172814635,3569,82
0.990483139,0.626246145,-0.542857143,0.145727317,3570,82
0.562149693,0.877519542,-0.542857143,0.393224514,3571,82
2.513045356,0.43384254,-0.657142857,0.024039586,3572,83
1.482290556,0.487894683,-0.657142857,0.283230671,3573,83
1.898166393,0.502801674,-0.657142857,-0.082149165,3574,83
0.699890178,0.615472304,-0.657142857,0.233249123,3575,83
0.972923933,0.574852912,-0.657142857,0.024757839,3576,83
1.534007218,0.569122046,-0.657142857,0.0379493,3577,83
0.821769949,0.548520457,-0.657142857,-0.396144089,3578,83
0.710311867,0.588341088,-0.657142857,-0.37610716,3579,83
0.98613186,0.639037357,-0.657142857,-0.152173471,3580,83
0.791570385,0.57371579,-0.657142857,-0.055581466,3581,83
0.920852361,0.775511546,-0.657142857,0.590860127,3582,83
0.674115924,0.821682001,-0.657142857,0.460068738,3583,83
0.919418265,0.771968694,-0.657142857,0.336701259,3584,83
1.611189077,0.647898647,-0.657142857,0.371660406,3585,83
1.725522639,0.535417741,-0.657142857,0.110682522,3586,83
1.271738743,0.605123401,-0.657142857,0.102718597,3587,83
0.529568843,0.725788631,-0.657142857,0.362074807,3588,83
0.791797003,0.751375934,-0.657142857,-0.018179249,3589,83
0.54030277,0.790568474,-0.657142857,0.396588657,3590,83
1.028888185,0.750161363,-0.657142857,0.101868898,3591,83
1.178024175,0.687450555,-0.657142857,0.226905614,3592,83
1.657784712,0.590796754,-0.657142857,0.080377185,3593,83
1.000792944,0.644333585,-0.657142857,0.377702251,3594,83
0.854501117,0.682510869,-0.657142857,0.175132282,3595,83
1.261214799,0.510474784,-0.657142857,0.5189383,3596,83
1.23182169,0.475225076,-0.657142857,0.097476041,3597,83
1.874184852,0.46151939,-0.657142857,-0.092718812,3598,83
1.356594324,0.471390205,-0.657142857,0.010079292,3599,83
1.953983195,0.547560506,-0.657142857,0.032832874,3600,83
2.959912155,0.615262565,-0.657142857,0.100955605,3601,83
1.736192476,0.497539592,-0.657142857,0.092996765,3602,83
2.189215763,0.431435449,-0.657142857,-0.046869256,3603,83
1.936926313,0.46490834,-0.657142857,0.117478829,3604,83
1.535131081,0.54594741,-0.657142857,0.063160088,3605,83
0.688481784,0.660715202,-0.657142857,0.141198437,3606,83
0.927739868,0.615677641,-0.657142857,-0.352141716,3607,83
0.867303028,0.662622569,-0.657142857,-0.435344298,3608,83
0.633671112,0.668532421,-0.657142857,0.247495256,3609,83
0.620370107,0.703144604,-0.657142857,-0.342470476,3610,83
0.675898116,0.567090665,-0.657142857,0.157032663,3611,83
1.906113498,0.454179685,-0.657142857,-0.625489904,3612,83
1.13228161,0.667087023,-0.657142857,0.065617987,3613,83
0.642846325,0.607230927,-0.657142857,0.022450377,3614,83
0.594883058,0.676432531,-0.657142857,0.811120937,3615,83
0.998413742,0.557994409,-0.657142857,0.670870244,3616,83
2.078664716,0.443051396,-0.657142857,-0.262451064,3617,83
0.917266875,0.533453325,-0.657142857,0.212276275,3618,83
