CAV,Rrup,Mw,Vs30,zh,
0.505572968,87.98617197,5.5,298.5533,3387,77
0.460924487,110.6096227,5.5,346.2746,3388,77
0.65137234,124.4226031,5.5,399.9957,3389,77
0.414576713,136.2414858,5.5,309.6915,3390,77
0.49199857,149.0852085,5.5,199.3158,3391,77
0.512129739,140.3460464,5.5,323.0094,3392,77
0.539375961,133.6219491,5.5,253.6669,3393,77
0.398004916,115.8653082,5.5,629.692,3394,77
0.75327276,113.4775586,5.5,309.0803,3395,77
1.477456359,124.7640649,5.5,256.9584,3396,77
0.474842129,118.3368734,5.5,523.1513,3397,77
0.591031653,101.8866932,5.5,386.0611,3398,77
0.772969447,98.47572222,5.5,377.0819,3399,77
0.540140669,111.0109174,5.5,363.2759,3400,77
1.489533215,122.0960793,5.5,421.7628,3401,77
0.310418231,96.94648122,5.5,350.0002,3402,77
0.390102681,96.12289134,5.5,463.8018,3403,77
0.923693396,90.98661227,5.5,253.933,3404,77
0.708830755,92.21056769,5.5,321.4917,3405,77
0.768218929,93.67455596,5.5,278.458,3406,77
0.471817289,89.261795,5.5,306.3208,3407,77
0.483012082,145.310845,5.5,430.6437,3408,77
0.558978601,104.4983944,5.5,1044.785,3409,77
0.843597443,106.5852059,5.5,303.7069,3410,77
0.50019602,117.8407766,5.5,455.1924,3411,77
0.673801273,115.5735654,5.5,384.4722,3412,77
0.531214513,125.6082825,5.5,186.1839,3413,77
0.313237644,133.6119798,5.5,537.7812,3414,77
0.698667428,165.3105493,5.2,206.55794,3415,78
0.715559819,57.57676072,5.2,209.85481,3416,78
0.625052202,92.75435974,5.2,228.0233,3417,78
1.105760028,65.11950549,5.2,432.8886,3418,78
1.501953531,73.51926438,5.2,274.5092,3419,78
0.724066903,93.36658009,5.2,333.0297,3420,78
0.978146441,114.137252,5.2,265.5409,3421,78
0.838162274,98.82345569,5.2,420.4355,3422,78
1.202597362,89.94661087,5.2,307.42,3423,78
1.007558678,121.5950765,5.2,246.7284,3424,78
1.708645086,110.4344638,5.2,274.122,3425,78
0.817049525,135.796978,5.2,270.7708,3426,78
0.603827333,156.3850375,5.2,218.1334,3427,78
0.605776802,156.9906127,5.2,281.2124,3428,78
0.758913436,136.6391125,5.2,258.5682,3429,78
0.913357076,148.5054379,5.2,256.9584,3430,78
0.750907292,152.9758418,5.2,377.0819,3431,78
1.269594259,112.7905118,5.2,421.7628,3432,78
0.95643585,169.7327261,5.7,206.55794,3433,79
0.812025154,165.8714832,5.7,248.68715,3434,79
1.949361675,58.69106822,5.7,209.85481,3435,79
0.974837742,94.61916824,5.7,228.0233,3436,79
2.336870677,79.16772689,5.7,274.5092,3437,79
1.124521902,97.91067782,5.7,333.0297,3438,79
1.589213455,118.6987298,5.7,265.5409,3439,79
1.110710035,104.6875478,5.7,420.4355,3440,79
1.560188943,96.65675834,5.7,307.42,3441,79
1.108032229,149.2309997,5.7,203.2111,3442,79
1.51826388,127.0240513,5.7,246.7284,3443,79
2.194876267,116.8619161,5.7,274.122,3444,79
1.148109779,140.8996865,5.7,270.7708,3445,79
0.898126492,160.1099509,5.7,218.1334,3446,79
0.954723234,161.4630393,5.7,281.2124,3447,79
1.217685752,142.2539781,5.7,258.5682,3448,79
1.126066483,124.2220968,5.7,291.7127,3449,79
0.602543853,115.3323652,5.7,487.2012,3450,79
0.810914819,113.223501,5.7,478.8921,3451,79
1.784392458,148.0406004,5.7,256.9584,3452,79
1.09542889,155.6125345,5.7,377.0819,3453,79
0.799311533,132.1444753,5.7,363.2759,3454,79
2.1709129,116.0209102,5.7,421.7628,3455,79
1.259849892,81.59254729,5.5,243.39799,3456,80
1.668254025,64.98030277,5.5,206.55794,3457,80
1.685580397,49.29347764,5.5,243.66833,3458,80
2.113686127,53.4913109,5.5,248.68715,3459,80
1.004914305,62.59176052,5.5,131.13963,3460,80
2.435364984,49.98601574,5.5,275.56555,3461,80
1.650566228,69.9676084,5.5,185.37057,3462,80
0.493332672,140.9686339,5.5,416.52783,3463,80
0.822391325,98.14638287,5.5,274.5092,3464,80
1.367340944,86.92856099,5.5,265.5409,3465,80
0.970673127,75.77078723,5.5,307.42,3466,80
1.004742803,85.76571173,5.5,203.2111,3467,80
0.977695371,74.99159632,5.5,238.2027,3468,80
1.573166715,69.67243325,5.5,246.7284,3469,80
1.824218883,60.8934986,5.5,274.122,3470,80
1.281304424,66.28630866,5.5,270.7708,3471,80
0.713463593,83.41169822,5.5,218.1334,3472,80
1.271405135,67.9134375,5.5,281.2124,3473,80
1.769476995,53.84136139,5.5,258.5682,3474,80
1.247916097,46.115488,5.5,291.7127,3475,80
1.055115953,90.85009981,5.5,156.3224,3476,80
1.203599053,138.3876536,5.5,256.9584,3477,80
0.734783929,100.2191701,5.5,363.2759,3478,80
1.690666875,102.9480999,5.5,421.7628,3479,80
0.711788425,124.3131986,5.5,253.933,3480,80
1.121205138,78.95019557,5.8,243.39799,3481,81
1.479665566,63.09499783,5.8,206.55794,3482,81
1.882706383,47.58432741,5.8,336.31079,3483,81
1.109359483,46.8167649,5.8,480.68826,3484,81
1.754038217,49.65700366,5.8,243.66833,3485,81
2.224104816,52.9153516,5.8,248.68715,3486,81
1.271558242,60.81473043,5.8,131.13963,3487,81
2.787812427,42.70160268,5.8,245.74942,3488,81
2.59667475,44.92651412,5.8,228.96497,3489,81
3.167269204,50.32068638,5.8,275.56555,3490,81
1.188473104,57.83801095,5.8,290.70941,3491,81
2.25827904,67.77798241,5.8,185.37057,3492,81
1.68766045,80.2560051,5.8,171.66423,3493,81
1.761307499,63.10062602,5.8,166.97049,3494,81
1.236682675,75.21282281,5.8,255.86218,3495,81
1.290492109,61.8114881,5.8,215.21594,3496,81
0.776791301,100.9041815,5.8,274.5092,3497,81
0.515308688,98.36044659,5.8,333.0297,3498,81
1.293384599,87.24102715,5.8,265.5409,3499,81
1.079777309,78.69087498,5.8,307.42,3500,81
0.942488834,73.97076665,5.8,238.2027,3501,81
1.604956196,70.23545313,5.8,246.7284,3502,81
1.653228288,63.29712246,5.8,274.122,3503,81
1.172734392,65.96241648,5.8,270.7708,3504,81
1.245557988,66.18936759,5.8,281.2124,3505,81
1.689265899,54.55220523,5.8,258.5682,3506,81
1.554340687,50.49950089,5.8,291.7127,3507,81
1.307332329,102.9921457,5.8,421.7628,3508,81
1.42721225,69.00876502,5.3,243.39799,3509,82
1.034765621,66.15451521,5.3,363.31973,3510,82
1.6422635,64.07074077,5.3,206.55794,3511,82
0.974421225,67.06766525,5.3,243.66833,3512,82
1.470432441,65.86016675,5.3,248.68715,3513,82
1.001027451,68.24224919,5.3,127.1408,3514,82
0.836428774,67.63612996,5.3,131.13963,3515,82
1.013386088,72.5070734,5.3,275.56555,3516,82
1.4553171,73.70883699,5.3,185.37057,3517,82
1.060938424,81.39464682,5.3,171.66423,3518,82
1.238079237,85.15318157,5.3,255.86218,3519,82
0.838833185,102.7398515,5.3,144.11224,3520,82
1.217053067,86.93107962,5.3,307.31921,3521,82
0.920762312,66.77320388,5.3,215.21594,3522,82
0.441065886,145.8484873,5.3,394.61996,3523,82
0.672852568,115.4016996,5.3,416.52783,3524,82
0.532915786,94.11623442,5.3,278.27405,3525,82
0.594288249,106.2519671,5.3,274.86993,3526,82
0.598716219,108.6476739,5.3,333.0297,3527,82
1.233843972,91.77177426,5.3,265.5409,3528,82
0.592934211,85.30425314,5.3,522.9963,3529,82
0.898587944,77.37966572,5.3,203.2111,3530,82
0.800552493,73.19512167,5.3,238.2027,3531,82
1.350585246,79.03574258,5.3,246.7284,3532,82
2.095861125,83.3775889,5.3,274.122,3533,82
0.954484866,71.23200043,5.3,270.7708,3534,82
0.999534372,72.22781641,5.3,218.1334,3535,82
1.525553457,65.16422845,5.3,281.2124,3536,82
1.201558884,69.34414021,5.3,258.5682,3537,82
1.115494974,78.87768389,5.3,136.088,3538,82
1.067138288,86.29097731,5.3,119.6667,3539,82
0.403434815,95.3819598,5.3,615.7157,3540,82
0.773492543,106.0875584,5.3,262.0394,3541,82
0.865157506,89.86501155,5.3,382.2518,3542,82
0.639816653,97.39053963,5.3,343.7977,3543,82
0.979133664,100.1504755,5.3,138.1374,3544,82
0.865839845,122.0120185,5.3,99.70285,3545,82
0.511119288,121.7025945,5.3,396.2268,3546,82
1.02453569,78.82450415,5.3,89.19601,3547,82
1.449364521,73.22070058,5.3,156.3224,3548,82
0.521864908,84.82784714,5.3,325.5844,3549,82
1.133681533,76.12166692,5.3,146.4362,3550,82
1.017927956,72.03713905,5.3,120.869,3551,82
0.833630873,85.13899815,5.3,298.5533,3552,82
0.546327598,133.6422904,5.3,399.9957,3553,82
0.564746242,144.10724,5.3,309.6915,3554,82
0.728487066,157.9646163,5.3,199.3158,3555,82
0.565531297,163.0021319,5.3,323.0094,3556,82
0.463483703,133.2510629,5.3,353.3482,3557,82
0.33481241,141.4933059,5.3,432.5877,3558,82
0.504237507,129.0118735,5.3,253.6669,3559,82
0.795419894,109.2716644,5.3,309.0803,3560,82
1.490932749,125.0999617,5.3,256.9584,3561,82
0.756081455,87.12247963,5.3,377.0819,3562,82
0.645091091,95.1013578,5.3,363.2759,3563,82
1.75771548,104.4015999,5.3,421.7628,3564,82
0.514880636,127.226956,5.3,327.6713,3565,82
0.97497913,96.28568951,5.3,253.933,3566,82
0.995174686,91.14145684,5.3,321.4917,3567,82
0.93727258,91.77207507,5.3,278.458,3568,82
0.829579776,83.81608084,5.3,306.3208,3569,82
0.990483139,74.30543492,5.3,293.7617,3570,82
0.562149693,144.5820544,5.3,430.6437,3571,82
2.513045356,44.63313033,5.1,243.39799,3572,83
1.482290556,51.50449674,5.1,363.31973,3573,83
1.898166393,53.57915558,5.1,206.55794,3574,83
0.699890178,72.21461739,5.1,336.31079,3575,83
0.972923933,64.84729942,5.1,243.66833,3576,83
1.534007218,63.87022526,5.1,248.68715,3577,83
0.821769949,60.47780358,5.1,127.1408,3578,83
0.710311867,67.2063398,5.1,131.13963,3579,83
0.98613186,76.86649198,5.1,185.37057,3580,83
0.791570385,64.65224637,5.1,215.21594,3581,83
0.920852361,110.345001,5.1,584.48499,3582,83
0.674115924,124.7017255,5.1,477.51245,3583,83
0.919418265,109.3141944,5.1,394.61996,3584,83
1.611189077,78.69227633,5.1,416.52783,3585,83
1.725522639,58.41456389,5.1,278.27405,3586,83
1.271738743,70.26168266,5.1,274.86993,3587,83
0.529568843,96.72655109,5.1,410.40256,3588,83
0.791797003,103.5104697,5.1,228.0233,3589,83
0.54030277,114.8354256,5.1,432.8886,3590,83
1.028888185,103.1779505,5.1,274.5092,3591,83
1.178024175,87.38505664,5.1,333.0297,3592,83
1.657784712,67.64497244,5.1,265.5409,3593,83
1.000792944,77.9525724,5.1,420.4355,3594,83
0.854501117,86.24898414,5.1,307.42,3595,83
1.261214799,54.67941914,5.1,522.9963,3596,83
1.23182169,49.80449896,5.1,272.6518,3597,83
1.874184852,48.02860557,5.1,203.2111,3598,83
1.356594324,49.30108746,5.1,238.2027,3599,83
1.953983195,60.32420011,5.1,246.7284,3600,83
2.959912155,72.17450383,5.1,274.122,3601,83
1.736192476,52.83743908,5.1,270.7708,3602,83
2.189215763,44.34942086,5.1,218.1334,3603,83
1.936926313,48.46174142,5.1,281.2124,3604,83
1.535131081,60.06696397,5.1,258.5682,3605,83
0.688481784,81.40999851,5.1,291.7127,3606,83
0.927739868,72.25391071,5.1,136.088,3607,83
0.867303028,81.8223976,5.1,119.6667,3608,83
0.633671112,83.11350073,5.1,343.7977,3609,83
0.620370107,91.09476311,5.1,138.1374,3610,83
0.675898116,63.52743397,5.1,298.9396,3611,83
1.906113498,47.10375584,5.1,89.19601,3612,83
1.13228161,82.79586013,5.1,259.5523,3613,83
0.642846325,70.65506278,5.1,242.8009,3614,83
0.594883058,84.87128344,5.1,821.5139,3615,83
0.998413742,62.0148837,5.1,661.4196,3616,83
2.078664716,45.73537807,5.1,156.3224,3617,83
0.917266875,58.11136132,5.1,325.5844,3618,83
1.563736122,50.33532448,5.1,146.4362,3619,83
1.565928778,52.05250722,5.1,120.869,3620,83
0.805273507,62.87813286,5.1,298.5533,3621,83
0.967558842,98.8711855,5.1,353.3482,3622,83
0.600808761,105.2265023,5.1,432.5877,3623,83
1.173415078,97.11601127,5.1,253.6669,3624,83
0.56678586,95.62713562,5.1,478.8921,3625,83
0.759038626,74.5435481,5.1,629.692,3626,83
1.572629952,74.34509322,5.1,309.0803,3627,83
3.031484599,90.29782192,5.1,256.9584,3628,83
0.83719175,89.58530023,5.1,523.1513,3629,83
1.530268779,52.9271913,5.1,377.0819,3630,83
0.971108374,64.64940472,5.1,363.2759,3631,83
2.905806221,77.2160849,5.1,421.7628,3632,83
0.894025695,92.52352979,5.1,327.6713,3633,83
0.417843053,75.30742033,5.1,504.4681,3634,83
0.385141669,86.62073899,5.1,350.0002,3635,83
0.334877588,85.78803872,5.1,463.8018,3636,83
1.396739447,73.24755702,5.1,253.933,3637,83
0.918682788,75.56258592,5.1,321.4917,3638,83
0.917993191,78.35637905,5.1,278.458,3639,83
0.833048701,66.25610771,5.1,306.3208,3640,83
1.218587561,58.81555427,5.1,293.7617,3641,83
0.354538734,100.3236416,5.1,1044.785,3642,83
0.59176432,123.9850585,5.1,363.31973,3643,84
0.723036123,125.6818552,5.1,206.55794,3644,84
0.683956685,123.4324751,5.1,248.68715,3645,84
0.761483989,114.0698142,5.1,127.1408,3646,84
0.618170417,112.8828588,5.1,131.13963,3647,84
1.634198036,103.9623793,5.1,185.37057,3648,84
1.626747227,97.37071322,5.1,171.66423,3649,84
0.979567812,105.201616,5.1,166.97049,3650,84
1.804066777,95.88200628,5.1,255.86218,3651,84
0.759406517,98.74552296,5.1,389.23804,3652,84
1.947645294,88.90666744,5.1,144.11224,3653,84
1.234248947,91.41556243,5.1,165.19353,3654,84
0.703886939,88.622621,5.1,743.37653,3655,84
1.860102343,94.4171114,5.1,307.31921,3656,84
0.937827512,106.8245604,5.1,136.088,3657,84
1.5493508,102.7470027,5.1,119.6667,3658,84
1.527338551,92.26024961,5.1,262.0394,3659,84
0.80055138,105.8048696,5.1,382.2518,3660,84
0.45396987,119.409711,5.1,343.7977,3661,84
1.109270018,110.8744928,5.1,138.1374,3662,84
0.718776151,106.6290002,5.1,375.5872,3663,84
0.554642367,114.8285272,5.1,473.4697,3664,84
1.63432138,113.5087533,5.1,99.70285,3665,84
0.509248533,120.3727198,5.1,396.2268,3666,84
0.837133422,135.1441471,5.1,146.4362,3667,84
0.631219363,126.4829499,5.1,120.869,3668,84
0.621503049,114.8542316,5.1,399.9957,3669,84
1.032851428,112.5240075,5.1,309.6915,3670,84
1.889365455,117.1067385,5.1,199.3158,3671,84
0.240975465,121.8906282,5.1,459.312,3672,84
0.684673912,147.215229,5.1,323.0094,3673,84
0.62451336,135.3608409,5.1,253.933,3674,84
0.727302412,120.005079,5.1,321.4917,3675,84
0.832228142,116.4771622,5.1,278.458,3676,84
1.066405667,101.1402659,5.1,430.6437,3677,84
0.762488626,102.3929458,5.1,298.2384,3678,84
0.446468449,139.3467684,5.1,303.7069,3679,84
1.372817193,71.50197264,5.1,243.39799,3680,85
0.809601579,68.9002101,5.1,363.31973,3681,85
2.023788621,57.72022751,5.1,206.55794,3682,85
1.497124211,37.5415971,5.1,336.31079,3683,85
0.612712776,47.39251905,5.1,480.68826,3684,85
1.73011129,43.49790477,5.1,243.66833,3685,85
2.035417837,48.99835891,5.1,248.68715,3686,85
1.020861327,60.97574264,5.1,131.13963,3687,85
1.569051288,40.75466647,5.1,245.74942,3688,85
1.652141463,46.90356988,5.1,228.96497,3689,85
2.229449032,52.29586904,5.1,275.56555,3690,85
0.796532317,64.24204006,5.1,290.70941,3691,85
1.348421743,71.78126599,5.1,185.37057,3692,85
0.967150904,86.46138568,5.1,171.66423,3693,85
1.012223395,73.64450204,5.1,166.97049,3694,85
0.492310716,94.42422036,5.1,307.31921,3695,85
1.000659836,61.18590273,5.1,215.21594,3696,85
0.829077023,89.70468508,5.1,274.5092,3697,85
0.41445852,85.99059437,5.1,333.0297,3698,85
0.994303369,74.20797939,5.1,265.5409,3699,85
0.538212832,67.97354738,5.1,420.4355,3700,85
0.8750908,66.16535377,5.1,307.42,3701,85
0.682808506,73.12511837,5.1,203.2111,3702,85
1.116650581,62.27787409,5.1,238.2027,3703,85
1.522973121,56.84153976,5.1,246.7284,3704,85
2.114903745,49.88393237,5.1,274.122,3705,85
1.283460506,53.82496278,5.1,270.7708,3706,85
0.695030845,71.82121873,5.1,218.1334,3707,85
1.83911597,57.99627525,5.1,281.2124,3708,85
2.067466467,43.28541238,5.1,258.5682,3709,85
1.275491241,40.08455103,5.1,291.7127,3710,85
0.969569984,81.12416185,5.1,156.3224,3711,85
0.826510792,126.8234916,5.1,256.9584,3712,85
0.450943894,87.37359566,5.1,363.2759,3713,85
1.123186535,90.71099375,5.1,421.7628,3714,85
1.01469028,72.33046252,5.3,243.39799,3715,86
0.618286868,69.36588754,5.3,363.31973,3716,86
1.42922499,58.12039641,5.3,206.55794,3717,86
1.976160354,37.81736264,5.3,336.31079,3718,86
0.637029819,46.62442732,5.3,480.68826,3719,86
1.911153457,43.60402482,5.3,243.66833,3720,86
1.971284266,49.02925656,5.3,248.68715,3721,86
0.849766287,60.85650351,5.3,131.13963,3722,86
1.654071741,40.18184956,5.3,245.74942,3723,86
1.640276822,46.16388434,5.3,228.96497,3724,86
2.256109054,51.7629988,5.3,275.56555,3725,86
1.130756532,71.45893589,5.3,185.37057,3726,86
0.72173054,61.15378862,5.3,215.21594,3727,86
0.75254419,90.83916262,5.3,274.5092,3728,86
0.423119745,87.2802409,5.3,333.0297,3729,86
1.123700438,75.52249521,5.3,265.5409,3730,86
0.55392697,69.16941469,5.3,420.4355,3731,86
0.922959213,67.21909705,5.3,307.42,3732,86
0.918534463,63.38700902,5.3,238.2027,3733,86
1.200615945,57.99800544,5.3,246.7284,3734,86
2.246172022,50.84843995,5.3,274.122,3735,86
1.213438767,54.84001371,5.3,270.7708,3736,86
1.403383414,58.69659504,5.3,281.2124,3737,86
2.506200818,43.95941396,5.3,258.5682,3738,86
1.803415557,40.39337705,5.3,291.7127,3739,86
0.800845138,128.2560125,5.3,256.9584,3740,86
1.192341489,92.0906105,5.3,421.7628,3741,86
0.982297739,61.80902754,5.2,209.85481,3742,87
0.612914499,97.53741032,5.2,228.0233,3743,87
1.011070872,70.97812104,5.2,432.8886,3744,87
1.13097727,79.85114212,5.2,274.5092,3745,87
0.570291032,99.34782564,5.2,333.0297,3746,87
0.857179869,120.3326485,5.2,265.5409,3747,87
0.729937434,105.4336147,5.2,420.4355,3748,87
0.74171525,96.84929866,5.2,307.42,3749,87
1.027683362,117.3900684,5.2,274.122,3750,87
0.86575025,152.9197245,5.2,256.9584,3751,87
0.919036053,118.3871737,5.2,421.7628,3752,87
0.53195961,157.2424234,4.7,206.55794,3753,88
0.56115875,49.829317,4.7,209.85481,3754,88
0.551612153,82.58247449,4.7,228.0233,3755,88
0.798607266,56.49933411,4.7,432.8886,3756,88
1.616741573,64.85699494,4.7,274.5092,3757,88
0.611940319,83.71975028,4.7,333.0297,3758,88
0.784466898,104.4963736,4.7,265.5409,3759,88
0.509450172,90.09881595,4.7,420.4355,3760,88
0.747933709,82.13043437,4.7,307.42,3761,88
1.080946875,102.9075314,4.7,274.122,3762,88
0.448081259,148.4914363,4.7,281.2124,3763,88
0.519294098,129.0877547,4.7,258.5682,3764,88
0.896679928,137.4506731,4.7,256.9584,3765,88
1.265452756,102.5050025,4.7,421.7628,3766,88
0.876108797,97.80371261,4.8,243.39799,3767,89
0.51179143,95.2603635,4.8,363.31973,3768,89
1.168101643,81.62484214,4.8,206.55794,3769,89
1.014841331,43.48294548,4.8,336.31079,3770,89
0.55780873,24.10924896,4.8,480.68826,3771,89
0.846499576,60.04974699,4.8,243.66833,3772,89
1.128450853,68.21882522,4.8,248.68715,3773,89
0.626031423,82.5915057,4.8,131.13963,3774,89
0.890111742,41.29293212,4.8,245.74942,3775,89
0.841835999,52.07762221,4.8,228.96497,3776,89
1.115572782,65.95073366,4.8,275.56555,3777,89
0.842692209,93.01284886,4.8,185.37057,3778,89
0.614284939,83.61924554,4.8,215.21594,3779,89
0.836056047,85.43943215,4.8,274.5092,3780,89
0.407197649,90.38688582,4.8,333.0297,3781,89
0.6139129,86.33036795,4.8,265.5409,3782,89
0.538284695,72.007259,4.8,420.4355,3783,89
1.026034801,63.48039367,4.8,307.42,3784,89
0.519310706,95.49510277,4.8,203.2111,3785,89
0.552009756,82.86471974,4.8,238.2027,3786,89
0.696010208,70.19226115,4.8,246.7284,3787,89
1.50109709,53.76254496,4.8,274.122,3788,89
0.749952271,72.3214831,4.8,270.7708,3789,89
0.807553117,81.82897314,4.8,281.2124,3790,89
1.407783283,58.68346248,4.8,258.5682,3791,89
1.247863168,33.85013684,4.8,291.7127,3792,89
0.793185613,102.5733442,4.8,421.7628,3793,89
0.642294992,168.2006181,4.9,206.55794,3794,90
1.014533727,60.64617376,4.9,209.85481,3795,90
0.234935578,89.14320382,4.9,576.61603,3796,90
0.590640721,95.52423242,4.9,228.0233,3797,90
0.949223789,68.55498363,4.9,432.8886,3798,90
1.312857036,76.95766491,4.9,274.5092,3799,90
0.610842833,96.48336394,4.9,333.0297,3800,90
0.865984603,117.152963,4.9,265.5409,3801,90
0.547652466,102.0540403,4.9,420.4355,3802,90
0.818018319,93.32397382,4.9,307.42,3803,90
1.204799689,113.638807,4.9,274.122,3804,90
0.49376804,155.70885,4.9,377.0819,3805,90
0.346673541,131.8556218,4.9,363.2759,3806,90
1.229684298,115.6521788,4.9,421.7628,3807,90
2.231155334,15.95999099,5.8,584.48499,3808,91
1.127304423,35.7376556,5.8,477.51245,3809,91
1.623856796,33.26598659,5.8,394.61996,3810,91
0.522214012,65.19436446,5.8,351.03799,3811,91
0.467634052,46.44876485,5.8,416.52783,3812,91
0.489579337,78.28017924,5.8,228.0233,3813,91
0.471281173,109.1414328,5.8,432.8886,3814,91
0.765762148,106.6970065,5.8,274.5092,3815,91
0.903456125,88.93345019,5.8,333.0297,3816,91
0.746378748,84.58604662,5.8,265.5409,3817,91
0.565393837,101.0192041,5.8,420.4355,3818,91
0.695714273,101.3974242,5.8,246.7284,3819,91
1.396328545,116.6733467,5.8,274.122,3820,91
0.599320773,105.3912311,5.8,270.7708,3821,91
0.626283104,32.32960876,5.8,498.6939,3822,91
1.355961307,23.33715315,5.8,353.3482,3823,91
1.412528906,41.24282256,5.8,253.6669,3824,91
0.91839574,59.21467932,5.8,478.8921,3825,91
0.518553133,41.80474538,5.8,309.0803,3826,91
